"priority","pack_id","year","make","model","trim","powertrain","segment","oem_family","schedule_kind","source_tier","primary_pdf_url","alternate_pdf_urls","manual_type","maintenance_section_title","manual_share_applied","shared_from_pack_id","estimated_pdf_pages","http_status","content_type","sha256_if_downloaded","confidence","notes","blocked_reason"
"671","acura-tlx-2024-base","2024","Acura","TLX","Base","","luxury_sedan","acura","maintenance_minder","B","https://owners.acura.com/utility/download?path=%2Fstatic%2Fpdfs%2F2024%2FTLX%2F2024_TLX_Maintenance_Minder_System.pdf","","Owner Manual Maintenance Minder excerpt","Maintenance Minder System","no","","7","200","application/pdf","9b1b1ead6e1ef6d51aea286a680844ddd59bb33cd615a6cfd9d65755d6c41d65","0.95","Official Acura Owners model-year Maintenance Minder PDF; response, PDF magic, and size validated. URL verification passed: HTTP 200, application/pdf, %PDF magic, 1082808 bytes.",""
"672","acura-tlx-2024-technology","2024","Acura","TLX","Technology","","luxury_sedan","acura","maintenance_minder","B","https://owners.acura.com/utility/download?path=%2Fstatic%2Fpdfs%2F2024%2FTLX%2F2024_TLX_Maintenance_Minder_System.pdf","","Owner Manual Maintenance Minder excerpt","Maintenance Minder System","yes","acura-tlx-2024-base","7","200","application/pdf","9b1b1ead6e1ef6d51aea286a680844ddd59bb33cd615a6cfd9d65755d6c41d65","0.95","Official Acura Owners model-year Maintenance Minder PDF; response, PDF magic, and size validated. URL verification passed: HTTP 200, application/pdf, %PDF magic, 1082808 bytes.",""
"673","acura-tlx-2024-a-spec","2024","Acura","TLX","A-Spec","","luxury_sedan","acura","maintenance_minder","B","https://owners.acura.com/utility/download?path=%2Fstatic%2Fpdfs%2F2024%2FTLX%2F2024_TLX_Maintenance_Minder_System.pdf","","Owner Manual Maintenance Minder excerpt","Maintenance Minder System","yes","acura-tlx-2024-base","7","200","application/pdf","9b1b1ead6e1ef6d51aea286a680844ddd59bb33cd615a6cfd9d65755d6c41d65","0.95","Official Acura Owners model-year Maintenance Minder PDF; response, PDF magic, and size validated. URL verification passed: HTTP 200, application/pdf, %PDF magic, 1082808 bytes.",""
"674","acura-tlx-2024-sh-awd-sh-awd","2024","Acura","TLX","SH-AWD","SH-AWD","luxury_sedan","acura","maintenance_minder","B","https://owners.acura.com/utility/download?path=%2Fstatic%2Fpdfs%2F2024%2FTLX%2F2024_TLX_Maintenance_Minder_System.pdf","","Owner Manual Maintenance Minder excerpt","Maintenance Minder System","yes","acura-tlx-2024-base","7","200","application/pdf","9b1b1ead6e1ef6d51aea286a680844ddd59bb33cd615a6cfd9d65755d6c41d65","0.95","Official Acura Owners model-year Maintenance Minder PDF; response, PDF magic, and size validated. URL verification passed: HTTP 200, application/pdf, %PDF magic, 1082808 bytes.",""
"675","acura-tlx-2023-base","2023","Acura","TLX","Base","","luxury_sedan","acura","maintenance_minder","B","https://owners.acura.com/utility/download?path=%2Fstatic%2Fpdfs%2F2023%2FTLX%2F2023_TLX_Maintenance_Minder_System.pdf","","Owner Manual Maintenance Minder excerpt","Maintenance Minder System","no","","","200","application/pdf","","0.95","Official Acura Owners model-year Maintenance Minder PDF; response, PDF magic, and size validated. URL verification passed: HTTP 200, application/pdf, %PDF magic, 319021 bytes.",""
"676","acura-tlx-2023-technology","2023","Acura","TLX","Technology","","luxury_sedan","acura","maintenance_minder","B","https://owners.acura.com/utility/download?path=%2Fstatic%2Fpdfs%2F2023%2FTLX%2F2023_TLX_Maintenance_Minder_System.pdf","","Owner Manual Maintenance Minder excerpt","Maintenance Minder System","yes","acura-tlx-2023-base","","200","application/pdf","","0.95","Official Acura Owners model-year Maintenance Minder PDF; response, PDF magic, and size validated. URL verification passed: HTTP 200, application/pdf, %PDF magic, 319021 bytes.",""
"677","acura-tlx-2023-a-spec","2023","Acura","TLX","A-Spec","","luxury_sedan","acura","maintenance_minder","B","https://owners.acura.com/utility/download?path=%2Fstatic%2Fpdfs%2F2023%2FTLX%2F2023_TLX_Maintenance_Minder_System.pdf","","Owner Manual Maintenance Minder excerpt","Maintenance Minder System","yes","acura-tlx-2023-base","","200","application/pdf","","0.95","Official Acura Owners model-year Maintenance Minder PDF; response, PDF magic, and size validated. URL verification passed: HTTP 200, application/pdf, %PDF magic, 319021 bytes.",""
"678","acura-tlx-2023-sh-awd-sh-awd","2023","Acura","TLX","SH-AWD","SH-AWD","luxury_sedan","acura","maintenance_minder","B","https://owners.acura.com/utility/download?path=%2Fstatic%2Fpdfs%2F2023%2FTLX%2F2023_TLX_Maintenance_Minder_System.pdf","","Owner Manual Maintenance Minder excerpt","Maintenance Minder System","yes","acura-tlx-2023-base","","200","application/pdf","","0.95","Official Acura Owners model-year Maintenance Minder PDF; response, PDF magic, and size validated. URL verification passed: HTTP 200, application/pdf, %PDF magic, 319021 bytes.",""
"679","acura-tlx-2022-base","2022","Acura","TLX","Base","","luxury_sedan","acura","maintenance_minder","B","https://owners.acura.com/utility/download?path=%2Fstatic%2Fpdfs%2F2022%2FTLX%2F2022_TLX_Maintenance_Minder_System.pdf","","Owner Manual Maintenance Minder excerpt","Maintenance Minder System","no","","","200","application/pdf","","0.95","Official Acura Owners model-year Maintenance Minder PDF; response, PDF magic, and size validated. URL verification passed: HTTP 200, application/pdf, %PDF magic, 375652 bytes.",""
"680","acura-tlx-2022-technology","2022","Acura","TLX","Technology","","luxury_sedan","acura","maintenance_minder","B","https://owners.acura.com/utility/download?path=%2Fstatic%2Fpdfs%2F2022%2FTLX%2F2022_TLX_Maintenance_Minder_System.pdf","","Owner Manual Maintenance Minder excerpt","Maintenance Minder System","yes","acura-tlx-2022-base","","200","application/pdf","","0.95","Official Acura Owners model-year Maintenance Minder PDF; response, PDF magic, and size validated. URL verification passed: HTTP 200, application/pdf, %PDF magic, 375652 bytes.",""
"681","acura-tlx-2022-a-spec","2022","Acura","TLX","A-Spec","","luxury_sedan","acura","maintenance_minder","B","https://owners.acura.com/utility/download?path=%2Fstatic%2Fpdfs%2F2022%2FTLX%2F2022_TLX_Maintenance_Minder_System.pdf","","Owner Manual Maintenance Minder excerpt","Maintenance Minder System","yes","acura-tlx-2022-base","","200","application/pdf","","0.95","Official Acura Owners model-year Maintenance Minder PDF; response, PDF magic, and size validated. URL verification passed: HTTP 200, application/pdf, %PDF magic, 375652 bytes.",""
"682","acura-tlx-2022-sh-awd-sh-awd","2022","Acura","TLX","SH-AWD","SH-AWD","luxury_sedan","acura","maintenance_minder","B","https://owners.acura.com/utility/download?path=%2Fstatic%2Fpdfs%2F2022%2FTLX%2F2022_TLX_Maintenance_Minder_System.pdf","","Owner Manual Maintenance Minder excerpt","Maintenance Minder System","yes","acura-tlx-2022-base","","200","application/pdf","","0.95","Official Acura Owners model-year Maintenance Minder PDF; response, PDF magic, and size validated. URL verification passed: HTTP 200, application/pdf, %PDF magic, 375652 bytes.",""
"683","acura-tlx-2021-base","2021","Acura","TLX","Base","","luxury_sedan","acura","maintenance_minder","B","https://owners.acura.com/utility/download?path=%2Fstatic%2Fpdfs%2F2021%2FTLX%2F2021_TLX_Maintenance_Minder_System.pdf","","Owner Manual Maintenance Minder excerpt","Maintenance Minder System","no","","","200","application/pdf","","0.95","Official Acura Owners model-year Maintenance Minder PDF; response, PDF magic, and size validated. URL verification passed: HTTP 200, application/pdf, %PDF magic, 581582 bytes.",""
"684","acura-tlx-2021-technology","2021","Acura","TLX","Technology","","luxury_sedan","acura","maintenance_minder","B","https://owners.acura.com/utility/download?path=%2Fstatic%2Fpdfs%2F2021%2FTLX%2F2021_TLX_Maintenance_Minder_System.pdf","","Owner Manual Maintenance Minder excerpt","Maintenance Minder System","yes","acura-tlx-2021-base","","200","application/pdf","","0.95","Official Acura Owners model-year Maintenance Minder PDF; response, PDF magic, and size validated. URL verification passed: HTTP 200, application/pdf, %PDF magic, 581582 bytes.",""
"685","acura-tlx-2021-a-spec","2021","Acura","TLX","A-Spec","","luxury_sedan","acura","maintenance_minder","B","https://owners.acura.com/utility/download?path=%2Fstatic%2Fpdfs%2F2021%2FTLX%2F2021_TLX_Maintenance_Minder_System.pdf","","Owner Manual Maintenance Minder excerpt","Maintenance Minder System","yes","acura-tlx-2021-base","","200","application/pdf","","0.95","Official Acura Owners model-year Maintenance Minder PDF; response, PDF magic, and size validated. URL verification passed: HTTP 200, application/pdf, %PDF magic, 581582 bytes.",""
"686","acura-tlx-2021-sh-awd-sh-awd","2021","Acura","TLX","SH-AWD","SH-AWD","luxury_sedan","acura","maintenance_minder","B","https://owners.acura.com/utility/download?path=%2Fstatic%2Fpdfs%2F2021%2FTLX%2F2021_TLX_Maintenance_Minder_System.pdf","","Owner Manual Maintenance Minder excerpt","Maintenance Minder System","yes","acura-tlx-2021-base","","200","application/pdf","","0.95","Official Acura Owners model-year Maintenance Minder PDF; response, PDF magic, and size validated. URL verification passed: HTTP 200, application/pdf, %PDF magic, 581582 bytes.",""
"687","acura-tlx-2020-base","2020","Acura","TLX","Base","","luxury_sedan","acura","maintenance_minder","B","https://owners.acura.com/utility/download?path=%2Fstatic%2Fpdfs%2F2020%2FTLX%2F2020_TLX_Maintenance_Minder.pdf","","Owner Manual Maintenance Minder excerpt","Maintenance Minder System","no","","","200","application/pdf","","0.95","Official Acura Owners model-year Maintenance Minder PDF; response, PDF magic, and size validated. URL verification passed: HTTP 200, application/pdf, %PDF magic, 277636 bytes.",""
"688","acura-tlx-2020-technology","2020","Acura","TLX","Technology","","luxury_sedan","acura","maintenance_minder","B","https://owners.acura.com/utility/download?path=%2Fstatic%2Fpdfs%2F2020%2FTLX%2F2020_TLX_Maintenance_Minder.pdf","","Owner Manual Maintenance Minder excerpt","Maintenance Minder System","yes","acura-tlx-2020-base","","200","application/pdf","","0.95","Official Acura Owners model-year Maintenance Minder PDF; response, PDF magic, and size validated. URL verification passed: HTTP 200, application/pdf, %PDF magic, 277636 bytes.",""
"689","acura-tlx-2020-a-spec","2020","Acura","TLX","A-Spec","","luxury_sedan","acura","maintenance_minder","B","https://owners.acura.com/utility/download?path=%2Fstatic%2Fpdfs%2F2020%2FTLX%2F2020_TLX_Maintenance_Minder.pdf","","Owner Manual Maintenance Minder excerpt","Maintenance Minder System","yes","acura-tlx-2020-base","","200","application/pdf","","0.95","Official Acura Owners model-year Maintenance Minder PDF; response, PDF magic, and size validated. URL verification passed: HTTP 200, application/pdf, %PDF magic, 277636 bytes.",""
"690","acura-tlx-2020-sh-awd-sh-awd","2020","Acura","TLX","SH-AWD","SH-AWD","luxury_sedan","acura","maintenance_minder","B","https://owners.acura.com/utility/download?path=%2Fstatic%2Fpdfs%2F2020%2FTLX%2F2020_TLX_Maintenance_Minder.pdf","","Owner Manual Maintenance Minder excerpt","Maintenance Minder System","yes","acura-tlx-2020-base","","200","application/pdf","","0.95","Official Acura Owners model-year Maintenance Minder PDF; response, PDF magic, and size validated. URL verification passed: HTTP 200, application/pdf, %PDF magic, 277636 bytes.",""
"691","acura-tlx-2019-base","2019","Acura","TLX","Base","","luxury_sedan","acura","maintenance_minder","B","https://owners.acura.com/utility/download?path=%2Fstatic%2Fpdfs%2F2019%2FTLX%2F2019_TLX_Lane_Maintenance_Minder.pdf","","Owner Manual Maintenance Minder excerpt","Maintenance Minder System","no","","","200","application/pdf","","0.95","Official Acura Owners model-year Maintenance Minder PDF; response, PDF magic, and size validated. URL verification passed: HTTP 200, application/pdf, %PDF magic, 262319 bytes.",""
"692","acura-tlx-2019-technology","2019","Acura","TLX","Technology","","luxury_sedan","acura","maintenance_minder","B","https://owners.acura.com/utility/download?path=%2Fstatic%2Fpdfs%2F2019%2FTLX%2F2019_TLX_Lane_Maintenance_Minder.pdf","","Owner Manual Maintenance Minder excerpt","Maintenance Minder System","yes","acura-tlx-2019-base","","200","application/pdf","","0.95","Official Acura Owners model-year Maintenance Minder PDF; response, PDF magic, and size validated. URL verification passed: HTTP 200, application/pdf, %PDF magic, 262319 bytes.",""
"693","acura-tlx-2019-a-spec","2019","Acura","TLX","A-Spec","","luxury_sedan","acura","maintenance_minder","B","https://owners.acura.com/utility/download?path=%2Fstatic%2Fpdfs%2F2019%2FTLX%2F2019_TLX_Lane_Maintenance_Minder.pdf","","Owner Manual Maintenance Minder excerpt","Maintenance Minder System","yes","acura-tlx-2019-base","","200","application/pdf","","0.95","Official Acura Owners model-year Maintenance Minder PDF; response, PDF magic, and size validated. URL verification passed: HTTP 200, application/pdf, %PDF magic, 262319 bytes.",""
"694","acura-tlx-2019-sh-awd-sh-awd","2019","Acura","TLX","SH-AWD","SH-AWD","luxury_sedan","acura","maintenance_minder","B","https://owners.acura.com/utility/download?path=%2Fstatic%2Fpdfs%2F2019%2FTLX%2F2019_TLX_Lane_Maintenance_Minder.pdf","","Owner Manual Maintenance Minder excerpt","Maintenance Minder System","yes","acura-tlx-2019-base","","200","application/pdf","","0.95","Official Acura Owners model-year Maintenance Minder PDF; response, PDF magic, and size validated. URL verification passed: HTTP 200, application/pdf, %PDF magic, 262319 bytes.",""
"695","acura-integra-2025-base","2025","Acura","Integra","Base","","luxury_sedan","acura","maintenance_minder","D","","","","","no","","","","","","0.00","The public Acura Owners endpoint did not yield a validated split Maintenance Minder PDF for this model-year.","No direct official Acura USA maintenance-schedule PDF found after filename and owner-portal checks."
"696","acura-integra-2025-a-spec","2025","Acura","Integra","A-Spec","","luxury_sedan","acura","maintenance_minder","D","","","","","no","","","","","","0.00","The public Acura Owners endpoint did not yield a validated split Maintenance Minder PDF for this model-year.","No direct official Acura USA maintenance-schedule PDF found after filename and owner-portal checks."
"697","acura-integra-2025-type-s","2025","Acura","Integra","Type S","","luxury_sedan","acura","maintenance_minder","D","","","","","no","","","","","","0.00","The public Acura Owners endpoint did not yield a validated split Maintenance Minder PDF for this model-year.","No direct official Acura USA maintenance-schedule PDF found after filename and owner-portal checks."
"698","acura-integra-2024-base","2024","Acura","Integra","Base","","luxury_sedan","acura","maintenance_minder","D","","","","","no","","","","","","0.00","The public Acura Owners endpoint did not yield a validated split Maintenance Minder PDF for this model-year.","No direct official Acura USA maintenance-schedule PDF found after filename and owner-portal checks."
"699","acura-integra-2024-a-spec","2024","Acura","Integra","A-Spec","","luxury_sedan","acura","maintenance_minder","D","","","","","no","","","","","","0.00","The public Acura Owners endpoint did not yield a validated split Maintenance Minder PDF for this model-year.","No direct official Acura USA maintenance-schedule PDF found after filename and owner-portal checks."
"700","acura-integra-2024-type-s","2024","Acura","Integra","Type S","","luxury_sedan","acura","maintenance_minder","D","","","","","no","","","","","","0.00","The public Acura Owners endpoint did not yield a validated split Maintenance Minder PDF for this model-year.","No direct official Acura USA maintenance-schedule PDF found after filename and owner-portal checks."
"701","acura-integra-2023-base","2023","Acura","Integra","Base","","luxury_sedan","acura","maintenance_minder","D","","","","","no","","","","","","0.00","The public Acura Owners endpoint did not yield a validated split Maintenance Minder PDF for this model-year.","No direct official Acura USA maintenance-schedule PDF found after filename and owner-portal checks."
"702","acura-integra-2023-a-spec","2023","Acura","Integra","A-Spec","","luxury_sedan","acura","maintenance_minder","D","","","","","no","","","","","","0.00","The public Acura Owners endpoint did not yield a validated split Maintenance Minder PDF for this model-year.","No direct official Acura USA maintenance-schedule PDF found after filename and owner-portal checks."
"703","acura-integra-2023-type-s","2023","Acura","Integra","Type S","","luxury_sedan","acura","maintenance_minder","D","","","","","no","","","","","","0.00","The public Acura Owners endpoint did not yield a validated split Maintenance Minder PDF for this model-year.","No direct official Acura USA maintenance-schedule PDF found after filename and owner-portal checks."
"704","acura-rdx-2025-base","2025","Acura","RDX","Base","","luxury_suv","acura","maintenance_minder","B","https://owners.acura.com/utility/download?path=%2Fstatic%2Fpdfs%2F2025%2FRDX%2F2025_RDX_Maintenance_Minder_System.pdf","","Owner Manual Maintenance Minder excerpt","Maintenance Minder System","no","","","200","application/pdf","","0.95","Official Acura Owners model-year Maintenance Minder PDF; response, PDF magic, and size validated. URL verification passed: HTTP 200, application/pdf, %PDF magic, 1083125 bytes.",""
"705","acura-rdx-2025-technology","2025","Acura","RDX","Technology","","luxury_suv","acura","maintenance_minder","B","https://owners.acura.com/utility/download?path=%2Fstatic%2Fpdfs%2F2025%2FRDX%2F2025_RDX_Maintenance_Minder_System.pdf","","Owner Manual Maintenance Minder excerpt","Maintenance Minder System","yes","acura-rdx-2025-base","","200","application/pdf","","0.95","Official Acura Owners model-year Maintenance Minder PDF; response, PDF magic, and size validated. URL verification passed: HTTP 200, application/pdf, %PDF magic, 1083125 bytes.",""
"706","acura-rdx-2025-a-spec","2025","Acura","RDX","A-Spec","","luxury_suv","acura","maintenance_minder","B","https://owners.acura.com/utility/download?path=%2Fstatic%2Fpdfs%2F2025%2FRDX%2F2025_RDX_Maintenance_Minder_System.pdf","","Owner Manual Maintenance Minder excerpt","Maintenance Minder System","yes","acura-rdx-2025-base","","200","application/pdf","","0.95","Official Acura Owners model-year Maintenance Minder PDF; response, PDF magic, and size validated. URL verification passed: HTTP 200, application/pdf, %PDF magic, 1083125 bytes.",""
"707","acura-rdx-2024-base","2024","Acura","RDX","Base","","luxury_suv","acura","maintenance_minder","B","https://owners.acura.com/utility/download?path=%2Fstatic%2Fpdfs%2F2024%2FRDX%2F2024_RDX_Maintenance_Minder_System.pdf","","Owner Manual Maintenance Minder excerpt","Maintenance Minder System","no","","","200","application/pdf","","0.95","Official Acura Owners model-year Maintenance Minder PDF; response, PDF magic, and size validated. URL verification passed: HTTP 200, application/pdf, %PDF magic, 1095921 bytes.",""
"708","acura-rdx-2024-technology","2024","Acura","RDX","Technology","","luxury_suv","acura","maintenance_minder","B","https://owners.acura.com/utility/download?path=%2Fstatic%2Fpdfs%2F2024%2FRDX%2F2024_RDX_Maintenance_Minder_System.pdf","","Owner Manual Maintenance Minder excerpt","Maintenance Minder System","yes","acura-rdx-2024-base","","200","application/pdf","","0.95","Official Acura Owners model-year Maintenance Minder PDF; response, PDF magic, and size validated. URL verification passed: HTTP 200, application/pdf, %PDF magic, 1095921 bytes.",""
"709","acura-rdx-2024-a-spec","2024","Acura","RDX","A-Spec","","luxury_suv","acura","maintenance_minder","B","https://owners.acura.com/utility/download?path=%2Fstatic%2Fpdfs%2F2024%2FRDX%2F2024_RDX_Maintenance_Minder_System.pdf","","Owner Manual Maintenance Minder excerpt","Maintenance Minder System","yes","acura-rdx-2024-base","","200","application/pdf","","0.95","Official Acura Owners model-year Maintenance Minder PDF; response, PDF magic, and size validated. URL verification passed: HTTP 200, application/pdf, %PDF magic, 1095921 bytes.",""
"710","acura-rdx-2023-base","2023","Acura","RDX","Base","","luxury_suv","acura","maintenance_minder","B","https://owners.acura.com/utility/download?path=%2Fstatic%2Fpdfs%2F2023%2FRDX%2F2023_RDX_Maintenance_Minder_System.pdf","","Owner Manual Maintenance Minder excerpt","Maintenance Minder System","no","","","200","application/pdf","","0.95","Official Acura Owners model-year Maintenance Minder PDF; response, PDF magic, and size validated. URL verification passed: HTTP 200, application/pdf, %PDF magic, 1085359 bytes.",""
"711","acura-rdx-2023-technology","2023","Acura","RDX","Technology","","luxury_suv","acura","maintenance_minder","B","https://owners.acura.com/utility/download?path=%2Fstatic%2Fpdfs%2F2023%2FRDX%2F2023_RDX_Maintenance_Minder_System.pdf","","Owner Manual Maintenance Minder excerpt","Maintenance Minder System","yes","acura-rdx-2023-base","","200","application/pdf","","0.95","Official Acura Owners model-year Maintenance Minder PDF; response, PDF magic, and size validated. URL verification passed: HTTP 200, application/pdf, %PDF magic, 1085359 bytes.",""
"712","acura-rdx-2023-a-spec","2023","Acura","RDX","A-Spec","","luxury_suv","acura","maintenance_minder","B","https://owners.acura.com/utility/download?path=%2Fstatic%2Fpdfs%2F2023%2FRDX%2F2023_RDX_Maintenance_Minder_System.pdf","","Owner Manual Maintenance Minder excerpt","Maintenance Minder System","yes","acura-rdx-2023-base","","200","application/pdf","","0.95","Official Acura Owners model-year Maintenance Minder PDF; response, PDF magic, and size validated. URL verification passed: HTTP 200, application/pdf, %PDF magic, 1085359 bytes.",""
"713","acura-rdx-2022-base","2022","Acura","RDX","Base","","luxury_suv","acura","maintenance_minder","B","https://owners.acura.com/utility/download?path=%2Fstatic%2Fpdfs%2F2022%2FRDX%2F2022_RDX_Maintenance_Minder_System.pdf","","Owner Manual Maintenance Minder excerpt","Maintenance Minder System","no","","","200","application/pdf","","0.95","Official Acura Owners model-year Maintenance Minder PDF; response, PDF magic, and size validated. URL verification passed: HTTP 200, application/pdf, %PDF magic, 360843 bytes.",""
"714","acura-rdx-2022-technology","2022","Acura","RDX","Technology","","luxury_suv","acura","maintenance_minder","B","https://owners.acura.com/utility/download?path=%2Fstatic%2Fpdfs%2F2022%2FRDX%2F2022_RDX_Maintenance_Minder_System.pdf","","Owner Manual Maintenance Minder excerpt","Maintenance Minder System","yes","acura-rdx-2022-base","","200","application/pdf","","0.95","Official Acura Owners model-year Maintenance Minder PDF; response, PDF magic, and size validated. URL verification passed: HTTP 200, application/pdf, %PDF magic, 360843 bytes.",""
"715","acura-rdx-2022-a-spec","2022","Acura","RDX","A-Spec","","luxury_suv","acura","maintenance_minder","B","https://owners.acura.com/utility/download?path=%2Fstatic%2Fpdfs%2F2022%2FRDX%2F2022_RDX_Maintenance_Minder_System.pdf","","Owner Manual Maintenance Minder excerpt","Maintenance Minder System","yes","acura-rdx-2022-base","","200","application/pdf","","0.95","Official Acura Owners model-year Maintenance Minder PDF; response, PDF magic, and size validated. URL verification passed: HTTP 200, application/pdf, %PDF magic, 360843 bytes.",""
"716","acura-rdx-2021-base","2021","Acura","RDX","Base","","luxury_suv","acura","maintenance_minder","B","https://owners.acura.com/utility/download?path=%2Fstatic%2Fpdfs%2F2021%2FRDX%2F2021_RDX_Maintenance_Minder_System.pdf","","Owner Manual Maintenance Minder excerpt","Maintenance Minder System","no","","","200","application/pdf","","0.95","Official Acura Owners model-year Maintenance Minder PDF; response, PDF magic, and size validated. URL verification passed: HTTP 200, application/pdf, %PDF magic, 695569 bytes.",""
"717","acura-rdx-2021-technology","2021","Acura","RDX","Technology","","luxury_suv","acura","maintenance_minder","B","https://owners.acura.com/utility/download?path=%2Fstatic%2Fpdfs%2F2021%2FRDX%2F2021_RDX_Maintenance_Minder_System.pdf","","Owner Manual Maintenance Minder excerpt","Maintenance Minder System","yes","acura-rdx-2021-base","","200","application/pdf","","0.95","Official Acura Owners model-year Maintenance Minder PDF; response, PDF magic, and size validated. URL verification passed: HTTP 200, application/pdf, %PDF magic, 695569 bytes.",""
"718","acura-rdx-2021-a-spec","2021","Acura","RDX","A-Spec","","luxury_suv","acura","maintenance_minder","B","https://owners.acura.com/utility/download?path=%2Fstatic%2Fpdfs%2F2021%2FRDX%2F2021_RDX_Maintenance_Minder_System.pdf","","Owner Manual Maintenance Minder excerpt","Maintenance Minder System","yes","acura-rdx-2021-base","","200","application/pdf","","0.95","Official Acura Owners model-year Maintenance Minder PDF; response, PDF magic, and size validated. URL verification passed: HTTP 200, application/pdf, %PDF magic, 695569 bytes.",""
"719","acura-rdx-2020-base","2020","Acura","RDX","Base","","luxury_suv","acura","maintenance_minder","B","https://owners.acura.com/utility/download?path=%2Fstatic%2Fpdfs%2F2020%2FRDX%2F2020_RDX_Maintenance_Minder_System.pdf","","Owner Manual Maintenance Minder excerpt","Maintenance Minder System","no","","","200","application/pdf","","0.95","Official Acura Owners model-year Maintenance Minder PDF; response, PDF magic, and size validated. URL verification passed: HTTP 200, application/pdf, %PDF magic, 415884 bytes.",""
"720","acura-rdx-2020-technology","2020","Acura","RDX","Technology","","luxury_suv","acura","maintenance_minder","B","https://owners.acura.com/utility/download?path=%2Fstatic%2Fpdfs%2F2020%2FRDX%2F2020_RDX_Maintenance_Minder_System.pdf","","Owner Manual Maintenance Minder excerpt","Maintenance Minder System","yes","acura-rdx-2020-base","","200","application/pdf","","0.95","Official Acura Owners model-year Maintenance Minder PDF; response, PDF magic, and size validated. URL verification passed: HTTP 200, application/pdf, %PDF magic, 415884 bytes.",""
"721","acura-rdx-2020-a-spec","2020","Acura","RDX","A-Spec","","luxury_suv","acura","maintenance_minder","B","https://owners.acura.com/utility/download?path=%2Fstatic%2Fpdfs%2F2020%2FRDX%2F2020_RDX_Maintenance_Minder_System.pdf","","Owner Manual Maintenance Minder excerpt","Maintenance Minder System","yes","acura-rdx-2020-base","","200","application/pdf","","0.95","Official Acura Owners model-year Maintenance Minder PDF; response, PDF magic, and size validated. URL verification passed: HTTP 200, application/pdf, %PDF magic, 415884 bytes.",""
"722","acura-rdx-2019-base","2019","Acura","RDX","Base","","luxury_suv","acura","maintenance_minder","B","https://owners.acura.com/utility/download?path=%2Fstatic%2Fpdfs%2F2019%2FRDX%2F2019_RDX_Maintenance_Minder_System.pdf","","Owner Manual Maintenance Minder excerpt","Maintenance Minder System","no","","","200","application/pdf","","0.95","Official Acura Owners model-year Maintenance Minder PDF; response, PDF magic, and size validated. URL verification passed: HTTP 200, application/pdf, %PDF magic, 583790 bytes.",""
"723","acura-rdx-2019-technology","2019","Acura","RDX","Technology","","luxury_suv","acura","maintenance_minder","B","https://owners.acura.com/utility/download?path=%2Fstatic%2Fpdfs%2F2019%2FRDX%2F2019_RDX_Maintenance_Minder_System.pdf","","Owner Manual Maintenance Minder excerpt","Maintenance Minder System","yes","acura-rdx-2019-base","","200","application/pdf","","0.95","Official Acura Owners model-year Maintenance Minder PDF; response, PDF magic, and size validated. URL verification passed: HTTP 200, application/pdf, %PDF magic, 583790 bytes.",""
"724","acura-rdx-2019-a-spec","2019","Acura","RDX","A-Spec","","luxury_suv","acura","maintenance_minder","B","https://owners.acura.com/utility/download?path=%2Fstatic%2Fpdfs%2F2019%2FRDX%2F2019_RDX_Maintenance_Minder_System.pdf","","Owner Manual Maintenance Minder excerpt","Maintenance Minder System","yes","acura-rdx-2019-base","","200","application/pdf","","0.95","Official Acura Owners model-year Maintenance Minder PDF; response, PDF magic, and size validated. URL verification passed: HTTP 200, application/pdf, %PDF magic, 583790 bytes.",""
"725","acura-mdx-2025-base","2025","Acura","MDX","Base","","luxury_suv","acura","maintenance_minder","B","https://owners.acura.com/utility/download?path=%2Fstatic%2Fpdfs%2F2025%2FMDX%2F2025_MDX_Maintenance_Minder_System.pdf","","Owner Manual Maintenance Minder excerpt","Maintenance Minder System","no","","","200","application/pdf","","0.95","Official Acura Owners model-year Maintenance Minder PDF; response, PDF magic, and size validated. URL verification passed: HTTP 200, application/pdf, %PDF magic, 400667 bytes.",""
"726","acura-mdx-2025-technology","2025","Acura","MDX","Technology","","luxury_suv","acura","maintenance_minder","B","https://owners.acura.com/utility/download?path=%2Fstatic%2Fpdfs%2F2025%2FMDX%2F2025_MDX_Maintenance_Minder_System.pdf","","Owner Manual Maintenance Minder excerpt","Maintenance Minder System","yes","acura-mdx-2025-base","","200","application/pdf","","0.95","Official Acura Owners model-year Maintenance Minder PDF; response, PDF magic, and size validated. URL verification passed: HTTP 200, application/pdf, %PDF magic, 400667 bytes.",""
"727","acura-mdx-2025-a-spec","2025","Acura","MDX","A-Spec","","luxury_suv","acura","maintenance_minder","B","https://owners.acura.com/utility/download?path=%2Fstatic%2Fpdfs%2F2025%2FMDX%2F2025_MDX_Maintenance_Minder_System.pdf","","Owner Manual Maintenance Minder excerpt","Maintenance Minder System","yes","acura-mdx-2025-base","","200","application/pdf","","0.95","Official Acura Owners model-year Maintenance Minder PDF; response, PDF magic, and size validated. URL verification passed: HTTP 200, application/pdf, %PDF magic, 400667 bytes.",""
